10.320967	0.1363087296485901	-0.011834025382995605	-0.19793319702148438
10.339806	0.08743995428085327	0.019688963890075684	-0.23633480072021484
10.359867	0.10761481523513794	-0.005872607231140137	-0.3310127258300781
10.379861	0.07381373643875122	-0.032872676849365234	-0.3121986389160156
10.400012	0.14537036418914795	-0.002031564712524414	-0.3287067413330078
10.419769	0.11576718091964722	-0.025927305221557617	-0.30788421630859375
10.440141	0.12585753202438354	-0.06355738639831543	-0.1748828887939453
10.459846	0.09990471601486206	-0.005114316940307617	-0.2724418640136719
10.480116	0.1838676929473877	0.03984940052032471	-0.27266693115234375
10.499764	0.15858197212219238	0.037575602531433105	-0.3304443359375
10.519855	0.14414018392562866	0.03273618221282959	-0.3129606246948242
10.540189	0.12795275449752808	-0.009027242660522461	-0.21634578704833984
10.559803	0.1648625135421753	-0.03843522071838379	-0.27239513397216797
10.580056	0.11740809679031372	0.00976109504699707	-0.1761932373046875
10.599847	0.11434167623519897	0.019671916961669922	-0.2345905303955078
10.619791	0.0860946774482727	0.005645275115966797	-0.31295108795166016
10.639817	0.06878918409347534	0.03185570240020752	-0.25638389587402344
10.659818	0.05650407075881958	-0.04460012912750244	-0.23853111267089844
10.679803	0.13924813270568848	0.04368472099304199	-0.23871326446533203
10.699801	0.07878369092941284	0.035666823387145996	-0.35270023345947266
10.71986	0.045827627182006836	0.020762920379638672	-0.36898326873779297
10.739867	0.08548235893249512	-0.08917462825775146	-0.23253726959228516
10.759879	0.10722708702087402	-0.07549095153808594	-0.30801868438720703
10.7798	0.05753821134567261	-0.02438962459564209	-0.2507057189941406
10.800031	0.023447692394256592	-0.032762765884399414	-0.24893760681152344
10.819812	0.05076676607131958	-0.060828566551208496	-0.30914878845214844
10.839876	0.06567752361297607	-0.037262797355651855	-0.2719697952270508
10.859823	0.0716429352760315	-0.05180764198303223	-0.2893037796020508
10.879758	0.09670591354370117	-0.09968340396881104	-0.17225170135498047
10.899808	0.10225826501846313	-0.052734375	-0.24660778045654297
10.920191	0.11691117286682129	-0.054529666900634766	-0.32340145111083984
10.939872	0.09365880489349365	-0.0697336196899414	-0.22869110107421875
10.95977	0.08394074440002441	-0.07748913764953613	-0.26674938201904297
10.979788	0.15162646770477295	-0.06378674507141113	-0.24762439727783203
10.999775	0.10733646154403687	-0.0015499591827392578	-0.32561397552490234
11.019886	0.062336266040802	-0.08461081981658936	-0.36355113983154297
11.04009	0.055012404918670654	-0.10444450378417969	-0.1948690414428711
11.060009	0.06508636474609375	-0.07925093173980713	-0.27144336700439453
11.080117	0.1061200499534607	-0.0358428955078125	-0.1570587158203125
11.099804	0.07856255769729614	-0.04706370830535889	-0.21164608001708984
11.119873	0.04162871837615967	-0.04945266246795654	-0.17281723022460938
11.139832	0.10587722063064575	-0.07703518867492676	-0.15355968475341797
11.159835	0.13431453704833984	-0.08165609836578369	-0.23041439056396484
11.180137	0.10957473516464233	-0.10297226905822754	-0.26580810546875
11.199837	0.03001224994659424	-0.07606112957000732	-0.2482128143310547
11.219856	0.021200895309448242	-0.04916512966156006	-0.26636409759521484
11.239836	0.060790181159973145	-0.049208760261535645	-0.2662324905395508
11.25984	0.1099744439125061	-0.06625425815582275	-0.36315250396728516
11.279845	0.02024155855178833	-0.04642307758331299	-0.1902933120727539
11.299817	0.044535815715789795	-0.06396949291229248	-0.2685279846191406
11.320096	0.04016619920730591	-0.10940217971801758	-0.24862384796142578
11.339875	0.11854404211044312	-0.08679759502410889	-0.2681751251220703
11.360055	0.06452172994613647	-0.056387901306152344	-0.28883934020996094
11.379824	0.040082693099975586	-0.0622403621673584	-0.19077205657958984
11.40003	0.03287404775619507	-0.08633267879486084	-0.19066524505615234
11.420131	0.12148994207382202	-0.1312732696533203	-0.20941829681396484
11.440062	0.09314745664596558	-0.08850467205047607	-0.24933815002441406
11.459836	0.05520838499069214	-0.027862548828125	-0.32643985748291016
11.480076	0.01728767156600952	-0.0015512704849243164	-0.36273670196533203
11.499787	0.07076770067214966	-0.0642772912979126	-0.40055084228515625
11.519802	0.07084959745407104	-0.06332039833068848	-0.4230079650878906
11.539839	0.08464992046356201	-0.1062314510345459	-0.19603919982910156
11.559835	0.03521233797073364	0.001841902732849121	-0.29483509063720703
11.579805	0.03868907690048218	0.014293074607849121	-0.1976633071899414
11.599778	0.020608127117156982	-0.007930994033813477	-0.15876007080078125
11.619861	-0.017145931720733643	-0.10556817054748535	-0.23679447174072266
11.639839	-0.01493847370147705	0.03255271911621094	-0.3891029357910156
11.660083	-0.07897442579269409	0.03265810012817383	-0.44716930389404297
11.680086	-0.08513474464416504	-0.04062151908874512	-0.33162498474121094
