145.660079	-0.012394895600823285
145.680042	-0.012400554610848411
145.700016	-0.012408782952741086
145.72005	-0.012413299928125777
145.740216	-0.01240702296093066
145.760035	-0.012393443138660804
145.779989	-0.012390230427430544
145.799986	-0.012415243876709755
145.819985	-0.01245897207878613
145.840054	-0.012478333008189886
145.86032	-0.012433330693668102
145.879986	-0.012348905779880954
145.899985	-0.012316512163533824
145.920028	-0.01242622978937495
145.940224	-0.012635240114880583
145.960265	-0.012700852220068667
145.980128	-0.012281031985093716
146.000398	-0.011097917645334517
146.019976	-0.009225234528327027
146.040037	-0.006814958059375395
146.060046	-0.004269725627824967
146.079978	-0.0018344764361824108
146.100095	4.781579530918215E-4
146.120297	0.002749202814637024
146.139957	0.005008430878864342
146.160001	0.0073840662485251465
146.179981	0.009775637605170506
146.200216	0.012165070882190515
146.219987	0.01445507334823002
146.240012	0.016761866956356286
146.260307	0.019131893307535317
146.280227	0.02150742184610959
146.300248	0.023913896290229282
146.319964	0.026225492724076
146.340056	0.028417345456605302
146.360234	0.03035700126010142
146.380088	0.031947117119666794
146.402772	0.03337859508799361
146.420054	0.03418572171300402
146.440048	0.034813702320975755
146.460086	0.03515931673253006
146.480067	0.0352479025328663
146.500171	0.035117080631273584
146.52004	0.03481491929715471
146.539994	0.03437683396466816
146.56029	0.033817177973453634
146.579996	0.03317240831497838
146.600195	0.032420626037373404
146.620029	0.031623439705412995
146.640253	0.030795832541568282
146.660024	0.030011532091100225
146.679981	0.029262514539554703
146.70026	0.028548562825794533
146.72063	0.027902720124106054
146.740885	0.027407686799327664
146.759973	0.027194428749916323
146.780058	0.02734265484499367
146.799997	0.027871691665015533
146.820206	0.028672630762283647
146.840017	0.02950684565872137
146.859975	0.03019704399938188
146.879954	0.03064252361129549
146.899953	0.03085959617031981
146.920009	0.030888225617752535
146.940014	0.03067736722115399
146.959974	0.030044912152283377
146.979978	0.028751525363292098
147.000004	0.026661324447270988
147.020066	0.023855749551538588
147.039988	0.020657707277901706
147.060318	0.017348198928632548
147.079997	0.014360486910680453
147.100068	0.011597414002005197
147.120007	0.009043388316341498
147.139967	0.006583615584021265
147.160291	0.004235146618905892
147.179993	0.0023593461052641646
147.199988	0.0012112492156657532
147.220005	0.0010715395265056334
147.239976	0.0019310295901398527
147.260287	0.003510938262937526
147.279997	0.005251890366741461
147.300254	0.0067844299396225514
147.319965	0.007744127271681816
147.339974	0.008103634419967266
147.360049	0.007892309323708295
147.379992	0.007145005530081399
147.400055	0.0057881902339953824
147.420111	0.003676141394094803
147.440168	6.382281128552345E-4
147.460032	-0.0034125281515509135
147.479991	-0.008592155240553755
147.500178	-0.014964253985630362
147.520002	-0.022303413194317265
147.539985	-0.03070468816704408
147.560099	-0.040007386885639
147.579999	-0.04981582235391342
147.600006	-0.06002156513214944
147.620034	-0.07035042105111763
147.63999	-0.08059709806431858
147.660041	-0.09076827178602868
147.679997	-0.10073817436614496
147.70001	-0.11056942695225465
147.720242	-0.12032929145188058
147.740171	-0.12977285600493402
147.760024	-0.13905097821044585
147.779993	-0.1483284722453301
147.800247	-0.1577707984554645
147.820043	-0.16709401866980567
147.839984	-0.1765954595458131
147.860086	-0.18624752468687417
147.879983	-0.1957984879497778
147.900028	-0.20531314537825468
147.920073	-0.21459025575034024
147.940036	-0.22344189204300838
147.959971	-0.23174633757852225
147.980104	-0.23949743446053667
147.999979	-0.24653490944555295
148.020052	-0.2531673130226711
148.039989	-0.2595213161668679
148.060305	-0.2660099733377296
148.079995	-0.2724761758954584
148.099965	-0.2792564439443058
148.119966	-0.28621021959269977
148.140186	-0.29330748108925947
148.159998	-0.30025557152135085
148.180074	-0.3072666569694666
148.199974	-0.31420679689870223
148.22001	-0.3212371274410994
148.239964	-0.32836538154536626
148.259982	-0.3357608422092512
148.280334	-0.34366039683399696
148.299961	-0.3517440512787872
148.320363	-0.3606674827161885
148.340432	-0.36994182285774124
148.360725	-0.37982092484925384
148.379959	-0.38974435512357325
148.399974	-0.40084750750735787
148.420296	-0.4131427256020908
148.440541	-0.4265565776551252
148.460689	-0.44104244738734477
148.480049	-0.4558784027026002
148.500071	-0.4719265528458041
148.52013	-0.48851133074539366
148.540022	-0.5053444434047863
148.560331	-0.5228375974189782
148.580029	-0.5399620244388024
148.600254	-0.557457103449409
148.620054	-0.5741830770643246
148.640085	-0.5903903270098619
148.659961	-0.6055436367562119
148.680073	-0.6198195809317705
148.700274	-0.6330558354032024
148.720336	-0.6451140158586001
148.739985	-0.6559246868504991
148.760106	-0.6661351209861391
148.779995	-0.6756511701678292
148.799999	-0.6849810550205061
148.819985	-0.6943533101935886
148.839995	-0.7039149121651738
148.860045	-0.7135784463160363
148.880173	-0.7230769261062968
148.899993	-0.73186492496993
148.920287	-0.7399454981902195
148.940306	-0.7468028953494852
148.960146	-0.7524598366196
148.98074	-0.7572998938143005
148.999978	-0.7611520055177546
149.020169	-0.7649081406760994
149.040056	-0.7687540592828466
149.06015	-0.7731437334270455
149.079986	-0.7781763816375904
149.099993	-0.7839878888973455
149.12005	-0.7904364686114561
149.140092	-0.7973054965680021
149.160047	-0.8043651795859089
149.180229	-0.8115922436332221
149.200637	-0.8189877855200843
149.220407	-0.8263990252221273
149.240018	-0.8342810991176679
149.26005	-0.843181179582576
149.27999	-0.8530669373330575
149.299997	-0.8639938573214873
149.319996	-0.8757439431618897
149.33997	-0.8881236351707787
149.36028	-0.9013415824737041
149.380005	-0.9149646354572293
